id,barrio,tipo_propiedad,tipo_habitacion,capacidad,banios,dormitorios,camas,precio_ars,minimo_noches,cantidad_resenias,puntaje_resenias,superanfitrion,latitud,longitud,noches_ocupadas_anio
777158,Almagro,Private room in home,Private room,15,6,8,13,34245,2,5,5,si,-34.6109,-58.4219,0
777160,Almagro,Private room in home,Private room,15,6,8,14,32756,2,4,4.67,si,-34.6109,-58.4219,0
860769,Monserrat,Entire rental unit,Entire home/apt,2,,1,,,5,143,4.82,no,-34.6138,-58.3749,30
861444,Colegiales,Entire rental unit,Entire home/apt,3,1.5,1,2,83270,5,40,4.75,si,-34.5718,-58.443,30
862526,San Telmo,Private room in rental unit,Private room,2,3.5,,1,38711,5,29,4.55,si,-34.6172,-58.3718,10
862957,Palermo,Private room in rental unit,Private room,6,2,,1,25916,1,34,4.85,no,-34.5901,-58.4235,18
864101,Palermo,Entire rental unit,Entire home/apt,3,1,,3,74865,21,31,4.77,si,-34.5815,-58.4237,126
864202,Almagro,Entire loft,Entire home/apt,3,1,,2,85612,1,1,4,si,-34.611,-58.4219,0
864723,Palermo,Private room in home,Private room,2,1,,1,28018,15,17,4.65,no,-34.5908,-58.4234,0
150594,Parque Chacabuco,Private room in rental unit,Private room,1,,1,1,257287,7,0,,no,-34.6344,-58.4444,0
154430,Palermo,Entire rental unit,Entire home/apt,2,,1,2,35250,30,2,4,no,-34.5939,-58.4145,0
158056,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,112794,7,75,4.82,si,-34.5821,-58.4209,42
780165,Palermo,Entire condo,Entire home/apt,6,1.5,2,3,212324,5,113,4.62,si,-34.5841,-58.4235,30
785860,Colegiales,Private room in condo,Private room,1,2,2,1,56311,3,4,4.75,no,-34.5722,-58.4442,0
787938,Palermo,Entire villa,Entire home/apt,5,3,3,3,424385,3,51,4.75,si,-34.5882,-58.431,36
789788,Palermo,Entire rental unit,Entire home/apt,2,,1,1,49343,3,38,4.61,no,-34.5946,-58.4224,0
795812,Monserrat,Private room in rental unit,Private room,1,,1,1,56840,14,6,5,no,-34.6159,-58.3801,0
796411,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,64668,1,118,4.72,si,-34.5854,-58.4274,78
798023,Recoleta,Entire serviced apartment,Entire home/apt,2,1,1,1,76565,5,9,5,si,-34.5915,-58.4038,40
159007,San Telmo,Entire townhouse,Entire home/apt,4,,2,,,3,1,5,no,-34.6178,-58.3752,0
159585,Recoleta,Entire rental unit,Entire home/apt,3,1,1,2,84957,3,22,4.84,no,-34.5932,-58.4005,0
160611,Palermo,Private room in rental unit,Private room,1,1,,2,263356,1,9,5,no,-34.5653,-58.4334,0
865397,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,84530,3,54,4.83,si,-34.5863,-58.4102,102
867441,Almagro,Private room in home,Private room,2,1,1,2,34245,2,19,4.84,si,-34.611,-58.4219,30
871025,Almagro,Entire loft,Entire home/apt,3,1,,2,85612,1,5,5,si,-34.611,-58.4219,0
874540,Palermo,Entire rental unit,Entire home/apt,2,1,,1,,2,12,4.5,si,-34.5861,-58.4241,0
875139,Palermo,Entire rental unit,Entire home/apt,3,1.5,1,1,247417,5,6,4,no,-34.5857,-58.4256,0
875289,Palermo,Entire rental unit,Entire home/apt,3,1.5,1,2,274720,5,9,4.78,no,-34.5869,-58.4258,0
880746,Constitucion,Entire rental unit,Entire home/apt,1,,1,,,37,14,4.93,si,-34.6217,-58.3831,74
1009030,Monserrat,Room in hostel,Hotel room,2,1,2,2,89334,1,10,4.6,no,-34.6165,-58.3864,18
1019015,Palermo,Entire condo,Entire home/apt,3,1,1,1,220886,2,151,4.84,si,-34.5826,-58.4326,132
799545,Palermo,Entire rental unit,Entire home/apt,2,2,1,2,147886,4,76,4.81,no,-34.5806,-58.4327,8
799676,Colegiales,Private room in townhouse,Private room,1,1,,1,60052,3,10,4.2,no,-34.5715,-58.4519,18
800875,Villa Crespo,Entire home,Entire home/apt,11,3.5,5,11,616442,2,352,4.89,si,-34.5921,-58.4376,102
800959,Recoleta,Entire place,Entire home/apt,3,1,2,2,128706,2,14,4.93,si,-34.5851,-58.3993,48
801055,San Telmo,Private room in home,Private room,1,3,,1,38661,3,2,5,si,-34.6235,-58.3732,6
801408,Monserrat,Entire rental unit,Entire home/apt,4,,2,5,121374,2,119,4.85,si,-34.6086,-58.3839,90
1020692,San Telmo,Entire rental unit,Entire home/apt,4,1.5,2,3,199016,3,44,4.8,no,-34.621,-58.3724,48
883743,San Telmo,Entire rental unit,Entire home/apt,1,,1,,50882,9,42,4.8,si,-34.6252,-58.3703,36
886248,Retiro,Entire rental unit,Entire home/apt,3,1,1,3,96052,3,105,4.69,no,-34.5937,-58.38,30
887548,Villa Devoto,Private room in villa,Private room,1,1,,2,31611,10,1,5,no,-34.6054,-58.5218,0
888827,Palermo,Entire rental unit,Entire home/apt,4,1,1,3,111396,2,121,4.93,si,-34.5857,-58.4237,255
893875,Palermo,Entire rental unit,Entire home/apt,4,,1,,,90,5,4.4,si,-34.588,-58.4234,0
896531,Palermo,Entire home,Entire home/apt,4,2,2,3,323719,6,21,4.86,si,-34.5927,-58.4156,12
897005,San Nicolas,Entire loft,Entire home/apt,2,1,1,1,78500,2,125,4.9,si,-34.6012,-58.3794,246
1020694,San Telmo,Entire rental unit,Entire home/apt,4,1.5,2,3,193184,4,7,4.86,no,-34.6183,-58.3738,0
1023538,Recoleta,Entire rental unit,Entire home/apt,3,1,1,2,122849,1,4,4.25,no,-34.5863,-58.3934,0
1032254,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,139556,3,159,4.92,si,-34.5825,-58.4327,72
801415,San Telmo,Private room in rental unit,Private room,2,3,,1,74544,3,5,4.6,no,-34.6241,-58.3747,0
802295,San Telmo,Private room in home,Private room,2,3.5,,1,76456,3,1,5,si,-34.625,-58.3736,6
802486,San Telmo,Private room in rental unit,Private room,2,3,,1,73761,3,1,5,no,-34.625,-58.3735,0
804799,Palermo,Entire loft,Entire home/apt,2,1,1,1,111668,2,72,4.93,si,-34.5718,-58.4315,138
806108,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,74719,3,37,4.42,no,-34.5936,-58.3852,0
808348,Palermo,Entire rental unit,Entire home/apt,2,1.5,1,1,67238,22,90,4.92,si,-34.5682,-58.4309,132
808638,Balvanera,Entire rental unit,Entire home/apt,3,1,1,1,83733,4,95,4.91,si,-34.609,-58.3931,136
811357,Belgrano,Entire rental unit,Entire home/apt,2,,1,,57918,3,122,4.75,si,-34.5585,-58.4644,42
1032751,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,139556,3,109,4.88,si,-34.58,-58.4326,42
1034810,Retiro,Entire rental unit,Entire home/apt,1,1,1,1,77548,1,3,5,no,-34.595,-58.3851,0
1052597,Palermo,Entire rental unit,Entire home/apt,4,1,2,3,102604,3,204,4.51,no,-34.5881,-58.4321,0
817636,San Telmo,Private room in rental unit,Private room,2,3,,1,58813,3,4,4.5,no,-34.6195,-58.3738,0
817637,San Telmo,Private room in rental unit,Private room,1,3,,1,40776,3,3,2.67,no,-34.6211,-58.3736,0
821921,San Telmo,Private room in rental unit,Private room,1,1,,1,36882,4,33,4.4,no,-34.6238,-58.3718,0
827594,Palermo,Entire rental unit,Entire home/apt,4,2.5,2,2,305050,7,28,4.68,si,-34.5831,-58.4274,14
833347,Monserrat,Entire condo,Entire home/apt,4,1.5,2,2,133819,7,16,4.56,no,-34.6134,-58.377,14
836605,San Telmo,Private room in rental unit,Private room,1,2,,3,37879,3,13,4.15,si,-34.616,-58.3717,0
839233,Recoleta,Private room in rental unit,Private room,2,1,,1,75928,2,197,4.99,si,-34.5903,-58.4073,210
897648,Recoleta,Entire rental unit,Entire home/apt,2,1,1,3,43187,7,24,4.54,si,-34.5956,-58.3937,0
899436,Monserrat,Entire loft,Entire home/apt,2,1.5,1,1,131448,3,53,4.9,si,-34.6152,-58.3788,48
910282,Palermo,Entire rental unit,Entire home/apt,2,1,,1,53551,3,63,4.63,si,-34.5958,-58.4218,48
910319,Palermo,Entire rental unit,Entire home/apt,2,1,1,2,88649,6,24,4.95,no,-34.5824,-58.4058,24
917026,San Telmo,Entire rental unit,Entire home/apt,4,2,2,2,181645,3,92,4.86,si,-34.6206,-58.3723,114
919998,San Telmo,Entire rental unit,Entire home/apt,4,2,2,2,182419,3,219,4.89,si,-34.6206,-58.3719,180
1062070,Belgrano,Entire rental unit,Entire home/apt,5,,2,,186330,2,13,4.54,no,-34.5567,-58.4637,0
1073254,San Telmo,Entire rental unit,Entire home/apt,2,1,1,2,66746,3,71,4.85,no,-34.6182,-58.3754,0
840958,Palermo,Entire rental unit,Entire home/apt,2,1,1,2,49343,3,47,4.64,no,-34.5955,-58.4222,48
847807,Retiro,Entire rental unit,Entire home/apt,2,1,1,3,85068,7,18,4.5,no,-34.5974,-58.3815,42
848620,Recoleta,Entire rental unit,Entire home/apt,4,1,1,3,270169,3,19,4.47,no,-34.5851,-58.4055,0
1238318,San Telmo,Private room in rental unit,Private room,2,2.5,,3,40371,5,8,4.63,si,-34.6169,-58.3717,0
1239159,Palermo,Entire condo,Entire home/apt,4,1,1,1,89554,2,10,4.6,no,-34.5875,-58.422,6
1246574,Recoleta,Entire rental unit,Entire home/apt,2,,1,2,65980,3,3,5,si,-34.5938,-58.3905,0
1086446,Palermo,Entire rental unit,Entire home/apt,3,1,,1,74445,2,365,4.92,si,-34.5833,-58.4231,255
1099718,Palermo,Private room in bed and breakfast,Private room,2,1,,1,119112,3,4,4.75,si,-34.586,-58.4274,0
1100130,Palermo,Private room in home,Private room,2,1,,2,136979,3,2,4.5,si,-34.5842,-58.4293,0
1100232,Retiro,Entire rental unit,Entire home/apt,4,,2,,72519,2,28,4.32,no,-34.5983,-58.3868,0
1100562,Palermo,Private room in home,Private room,3,1,,2,145912,3,3,5,si,-34.5857,-58.4277,0
920648,Palermo,Entire home,Entire home/apt,8,6,4,4,1.19112e+06,1,210,4.87,si,-34.5944,-58.4254,240
928193,Palermo,Entire rental unit,Entire home/apt,2,,1,1,99822,2,183,4.92,si,-34.5838,-58.4248,246
930530,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,70825,5,40,4.5,no,-34.5926,-58.4142,0
930911,Monserrat,Entire rental unit,Entire home/apt,2,1.5,1,1,65586,2,280,4.71,si,-34.6128,-58.3904,96
931215,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,56065,7,29,4.83,si,-34.5904,-58.3946,56
932535,San Nicolas,Entire condo,Entire home/apt,2,1,1,1,128092,3,43,4.6,si,-34.6013,-58.3796,42
939005,Recoleta,Entire rental unit,Entire home/apt,2,1,1,2,44176,7,0,,si,-34.5935,-58.3989,0
941458,Palermo,Entire rental unit,Entire home/apt,2,1,1,4,128315,5,71,4.7,no,-34.5851,-58.4126,70
946673,San Telmo,Private room in rental unit,Private room,2,3,,1,73761,3,30,4.6,no,-34.6237,-58.372,0
946685,San Telmo,Private room in rental unit,Private room,1,3,1,,43235,3,8,3.88,no,-34.6239,-58.3736,0
946874,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,106147,3,46,4.87,si,-34.5865,-58.4103,114
947208,Palermo,Entire serviced apartment,Entire home/apt,2,1,1,1,94322,5,79,4.72,si,-34.5905,-58.4214,50
947431,Palermo,Entire rental unit,Entire home/apt,4,2.5,2,2,628166,2,49,4.84,si,-34.5774,-58.4388,48
958108,Colegiales,Entire condo,Entire home/apt,4,1.5,3,3,86361,15,8,4.63,no,-34.5698,-58.4475,0
958218,Palermo,Entire rental unit,Entire home/apt,1,1,1,2,89584,4,65,4.85,no,-34.5709,-58.4342,56
1248992,Palermo,Entire rental unit,Entire home/apt,2,1,1,2,119608,3,26,4.73,no,-34.5879,-58.4143,0
1251847,Recoleta,Entire rental unit,Entire home/apt,2,,1,,68511,30,152,4.95,si,-34.5884,-58.3959,255
1252890,Palermo,Entire condo,Entire home/apt,4,1.5,2,3,109186,3,119,4.74,no,-34.5699,-58.4438,78
1259107,Palermo,Entire rental unit,Entire home/apt,4,2,2,3,184028,5,74,4.64,no,-34.587,-58.4105,80
1262407,Palermo,Entire rental unit,Entire home/apt,3,1,1,1,58742,30,5,5,no,-34.5837,-58.4149,0
1263142,Almagro,Private room in home,Private room,1,1,,1,35734,2,34,4.76,si,-34.611,-58.4219,36
1270489,Villa Crespo,Entire loft,Entire home/apt,2,2,1,1,84867,4,153,4.89,si,-34.5916,-58.4354,160
1100895,Palermo,Private room in home,Private room,2,1,,2,119112,2,2,5,si,-34.5857,-58.4287,0
1101025,Palermo,Private room in home,Private room,1,1,,1,84867,7,0,,si,-34.5856,-58.4291,0
1101226,Monserrat,Entire rental unit,Entire home/apt,5,2,2,2,211584,2,112,4.82,no,-34.609,-58.38,54
959675,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,94701,4,44,4.68,no,-34.5829,-58.4077,56
966084,Parque Chacabuco,Private room in home,Private room,1,2,,1,44741,3,7,5,no,-34.6322,-58.4499,12
967146,Recoleta,Entire rental unit,Entire home/apt,6,2,3,4,383279,3,23,4.78,si,-34.5988,-58.3892,0
973497,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,69753,7,13,4.77,no,-34.5647,-58.441,14
975593,Almagro,Private room in bed and breakfast,Private room,1,1.5,,1,49685,2,42,4.81,no,-34.6134,-58.4184,12
982269,Palermo,Entire rental unit,Entire home/apt,3,1,1,1,125131,3,515,4.87,si,-34.582,-58.4069,48
983893,Palermo,Entire rental unit,Entire home/apt,4,1,1,3,95587,3,77,4.41,no,-34.5887,-58.4185,36
1105755,Palermo,Entire rental unit,Entire home/apt,4,2,2,2,157078,2,61,4.62,no,-34.5937,-58.427,120
1112274,Palermo,Entire rental unit,Entire home/apt,4,1,2,2,154349,3,50,4.64,si,-34.5817,-58.4222,36
1112359,Palermo,Entire rental unit,Entire home/apt,4,1.5,2,2,173946,3,13,4.62,si,-34.5842,-58.4396,0
1117912,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,46875,4,39,4.71,no,-34.5935,-58.4312,0
1120934,Recoleta,Entire townhouse,Entire home/apt,14,4,7,7,645743,1,108,4.81,si,-34.5973,-58.388,102
1125595,Palermo,Entire loft,Entire home/apt,2,1,1,1,127394,10,66,4.83,si,-34.5823,-58.4309,100
1282540,Belgrano,Private room in rental unit,Private room,2,1,2,2,32284,3,35,4.74,no,-34.5647,-58.4576,6
1284480,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,73372,2,126,4.78,si,-34.5951,-58.3797,18
1305194,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,2,137787,3,177,4.7,no,-34.585,-58.4244,24
1307363,San Nicolas,Entire rental unit,Entire home/apt,3,1,,3,112290,1,395,4.73,si,-34.6026,-58.3804,72
1334662,Palermo,Private room in home,Private room,2,,,,,2,189,4.88,si,-34.5974,-58.4172,12
1343740,Almagro,Entire condo,Entire home/apt,4,1,2,3,106192,4,117,4.7,si,-34.6088,-58.4292,120
1346368,Palermo,Entire loft,Entire home/apt,2,1,,1,111667,1,397,4.73,si,-34.589,-58.4202,90
1130888,Palermo,Entire rental unit,Entire home/apt,3,1.5,1,1,83178,7,10,4.9,no,-34.579,-58.4333,14
1131724,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,74192,2,54,4.67,no,-34.5602,-58.4669,126
1132502,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,146035,3,127,4.66,si,-34.5832,-58.4273,18
985093,Palermo,Entire rental unit,Entire home/apt,2,,1,,29126,60,30,4.6,no,-34.581,-58.4281,240
987714,Palermo,Private room in rental unit,Private room,2,1,,1,39731,7,5,4.8,si,-34.58,-58.433,0
988246,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,121114,2,48,4.56,si,-34.5928,-58.379,24
989322,Palermo,Private room in rental unit,Private room,2,,,,33796,15,18,5,si,-34.5783,-58.4319,120
994510,Palermo,Entire rental unit,Entire home/apt,4,2,2,2,85198,3,10,4.5,no,-34.5827,-58.4151,0
996559,Palermo,Entire condo,Entire home/apt,6,2.5,2,2,328205,1,60,4.82,si,-34.5798,-58.4314,18
998647,Palermo,Entire rental unit,Entire home/apt,3,1.5,1,2,129338,4,21,5,si,-34.5874,-58.4226,32
1133159,San Telmo,Entire condo,Entire home/apt,2,1,1,2,99434,2,110,4.8,no,-34.6175,-58.3757,30
1135722,Palermo,Entire rental unit,Entire home/apt,4,1.5,2,3,279609,2,45,4.75,si,-34.5804,-58.4071,42
1141686,Palermo,Entire rental unit,Entire home/apt,4,1,1,,169990,4,64,4.94,si,-34.5836,-58.4221,48
1146894,Palermo,Entire home,Entire home/apt,5,1,2,5,151109,1,63,4.84,si,-34.5882,-58.4333,18
1147104,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,115532,1,50,4.72,si,-34.5882,-58.4333,6
1147177,Palermo,Entire rental unit,Entire home/apt,3,1.5,1,1,133450,4,33,4.76,no,-34.5797,-58.4312,0
1147359,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,88691,1,32,4.63,si,-34.5882,-58.4333,24
1148418,Palermo,Entire home,Entire home/apt,9,3,4,9,348313,1,332,4.83,si,-34.5882,-58.4333,174
1156868,Almagro,Entire rental unit,Entire home/apt,2,1,1,1,51615,3,61,4.82,si,-34.6028,-58.4236,192
1003682,Palermo,Private room in rental unit,Private room,6,,,1,28521,7,12,4.58,no,-34.5893,-58.4232,0
1005277,Colegiales,Private room in home,Private room,2,1,,1,68604,2,58,4.64,si,-34.5753,-58.447,30
1005878,Nuñez,Entire condo,Entire home/apt,2,1,1,1,101973,5,26,4.84,no,-34.5546,-58.4638,0
1008811,Constitucion,Private room in serviced apartment,Private room,2,1,2,1,89334,3,8,4.43,no,-34.6208,-58.389,12
1707508,Palermo,Entire loft,Entire home/apt,3,1,1,3,69234,2,289,4.78,si,-34.5883,-58.4251,204
1712565,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,2,91059,3,96,4.95,si,-34.5988,-58.3734,66
1718608,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,141820,2,484,4.89,si,-34.5821,-58.4273,255
1360729,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,95979,4,25,4.54,no,-34.5834,-58.4259,0
1372362,Recoleta,Entire condo,Entire home/apt,4,1.5,2,2,147388,7,49,4.94,si,-34.5916,-58.3881,126
1374585,Palermo,Entire rental unit,Entire home/apt,2,1,,1,94200,1,31,4.97,si,-34.5753,-58.4309,54
1377463,Palermo,Entire rental unit,Entire home/apt,4,2,2,3,281708,1,64,4.75,no,-34.5798,-58.4068,0
1385058,Recoleta,Entire rental unit,Entire home/apt,4,2,2,2,477936,1,233,4.88,si,-34.5857,-58.3862,138
1396174,Monserrat,Entire loft,Entire home/apt,3,1,,3,89204,4,56,4.75,no,-34.6151,-58.3781,72
1397091,Palermo,Entire rental unit,Entire home/apt,2,2,1,1,146049,30,2,5,no,-34.5825,-58.4036,0
1398391,Palermo,Entire condo,Entire home/apt,3,1,1,2,66256,2,250,4.73,si,-34.5888,-58.4243,186
1403834,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,73055,15,17,4.88,si,-34.5875,-58.3844,60
1408953,Monserrat,Entire rental unit,Entire home/apt,3,,2,,38074,40,0,,no,-34.6139,-58.3758,0
1414805,Recoleta,Entire loft,Entire home/apt,2,1,1,1,69699,10,90,4.87,no,-34.5892,-58.4004,100
1415544,San Telmo,Private room in rental unit,Private room,1,,,,7268,30,20,4.65,si,-34.6169,-58.37,0
1425113,Villa Urquiza,Entire rental unit,Entire home/apt,2,1,,2,113275,3,96,4.63,no,-34.5677,-58.4727,66
1426476,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,68253,3,1,5,no,-34.5966,-58.4154,0
1722233,Palermo,Entire home,Entire home/apt,8,2,4,7,616403,5,6,4,no,-34.5802,-58.4372,0
1731604,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,102443,6,80,4.99,si,-34.5842,-58.4366,144
1732684,Parque Chacabuco,Entire rental unit,Entire home/apt,2,,1,,25782,90,12,4.42,no,-34.6339,-58.4452,0
1740526,Palermo,Entire rental unit,Entire home/apt,2,1,1,2,71099,3,127,4.83,no,-34.5901,-58.424,120
1742508,San Telmo,Private room in home,Private room,2,1,,1,177179,2,4,5,no,-34.6192,-58.3766,0
1744507,Palermo,Entire loft,Entire home/apt,2,,1,2,177946,7,36,4.67,no,-34.5815,-58.4337,0
1744990,Balvanera,Private room in rental unit,Private room,1,1.5,,1,41497,5,26,4.96,si,-34.6007,-58.4061,40
1159789,Almagro,Entire rental unit,Entire home/apt,2,1,,1,67418,5,67,4.97,si,-34.6,-58.4172,60
1163361,Retiro,Private room in rental unit,Private room,2,1,,1,153576,1,19,4.68,no,-34.5959,-58.3806,0
1163876,Caballito,Entire rental unit,Entire home/apt,5,1,2,4,143306,4,40,4.8,si,-34.6231,-58.4441,72
1455010,Balvanera,Entire rental unit,Entire home/apt,4,2,2,4,85103,16,45,4.56,no,-34.5989,-58.4052,96
1455129,Recoleta,Entire rental unit,Entire home/apt,2,1,1,,90960,6,20,4.65,si,-34.5922,-58.4016,0
1461997,San Telmo,Private room in condo,Private room,2,1,,1,84868,2,416,4.96,si,-34.6193,-58.3711,255
1466953,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,93452,2,121,4.53,si,-34.5871,-58.3963,12
1471679,Palermo,Entire rental unit,Entire home/apt,2,1,,1,113107,3,263,4.76,si,-34.5778,-58.4385,66
1475935,Palermo,Entire rental unit,Entire home/apt,2,1,,1,48939,7,202,4.85,si,-34.5828,-58.4256,126
1476410,Nuñez,Entire rental unit,Entire home/apt,4,1,2,3,179697,3,62,4.8,si,-34.5498,-58.4556,90
1170336,Palermo,Entire rental unit,Entire home/apt,2,1,,1,74761,5,43,4.77,si,-34.5707,-58.4322,70
1170615,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,79559,5,59,4.85,si,-34.5839,-58.4287,100
1170828,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,71666,20,70,4.91,si,-34.5822,-58.4267,255
1171483,Almagro,Entire condo,Entire home/apt,5,1,2,4,150372,2,165,4.88,si,-34.6054,-58.4257,72
1173403,Constitucion,Private room in home,Private room,1,1,1,,69482,1,5,4.6,no,-34.621,-58.3876,12
1176930,Palermo,Entire home,Entire home/apt,5,3.5,3,3,511869,3,126,4.79,si,-34.588,-58.4278,54
1745316,Palermo,Entire rental unit,Entire home/apt,4,1,2,2,95695,14,27,4.85,no,-34.5809,-58.427,84
1745691,Belgrano,Entire loft,Entire home/apt,6,2,2,4,240705,3,129,4.95,si,-34.5692,-58.4606,36
1749478,Almagro,Entire rental unit,Entire home/apt,4,1,1,2,73909,4,149,4.82,no,-34.6019,-58.4295,0
1751498,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,65693,10,41,4.48,si,-34.5915,-58.3943,20
1754784,Palermo,Entire rental unit,Entire home/apt,2,1,,1,101096,2,177,4.77,si,-34.5925,-58.4274,84
1757292,Palermo,Entire rental unit,Entire home/apt,2,,1,,25582,90,4,5,no,-34.589,-58.4345,0
1761221,Palermo,Entire rental unit,Entire home/apt,6,3,3,,661642,4,89,4.63,si,-34.5849,-58.4239,56
1177479,Palermo,Entire rental unit,Entire home/apt,4,2,2,3,137501,28,135,4.97,si,-34.5904,-58.4186,168
1773739,Palermo,Entire condo,Entire home/apt,2,1.5,1,1,290450,3,310,4.92,si,-34.5829,-58.4266,204
1776939,Belgrano,Entire home,Entire home/apt,6,3.5,3,3,1.15389e+06,20,0,,si,-34.5557,-58.4396,0
1777472,Recoleta,Entire rental unit,Entire home/apt,4,,2,,32132,90,87,4.59,no,-34.591,-58.3926,255
1777659,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,75338,5,333,4.76,si,-34.5718,-58.4317,130
1781306,Palermo,Entire rental unit,Entire home/apt,2,1,,1,102972,2,237,4.81,si,-34.5925,-58.4274,144
1795999,Barracas,Entire loft,Entire home/apt,4,1.5,2,3,148604,4,80,4.66,si,-34.6314,-58.3782,48
1798204,Palermo,Entire loft,Entire home/apt,2,,1,,,4,106,4.43,no,-34.5712,-58.4322,16
1483923,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,121345,1,110,4.69,si,-34.5781,-58.4239,144
1499153,San Nicolas,Entire rental unit,Entire home/apt,3,1,1,2,48839,7,107,4.36,no,-34.599,-58.3788,0
1506668,Retiro,Entire serviced apartment,Entire home/apt,3,1,1,2,58805,6,197,4.53,no,-34.5966,-58.3807,192
1508302,Constitucion,Private room in home,Private room,2,1.5,,1,202490,2,4,3.67,no,-34.6194,-58.3824,6
1515256,Palermo,Entire rental unit,Entire home/apt,5,2,2,4,268395,2,307,4.89,si,-34.5958,-58.4231,150
1515464,Colegiales,Entire rental unit,Entire home/apt,4,1,,3,84123,2,28,4.96,no,-34.5729,-58.4466,12
1526467,Villa Ortuzar,Entire home,Entire home/apt,3,1,2,1,88798,10,41,4.78,no,-34.5824,-58.4618,140
1177556,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,147818,2,72,4.7,no,-34.5608,-58.4409,0
1180339,Palermo,Entire rental unit,Entire home/apt,2,1.5,1,1,147401,1,206,4.9,si,-34.5811,-58.4413,210
1182263,Palermo,Private room in home,Private room,2,,,,,1,145,4.95,si,-34.5977,-58.4164,12
1185992,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,108743,5,6,4.67,no,-34.5973,-58.3766,0
