fecha,hora,estacion_meteorologica,temporada,temperatura,humedad,presion,dir_viento,vel_viento
2026-02-10,16,SANTA ROSA AERO,Verano,33.9,33.0,1001.8,360.0,33.0
2026-02-10,17,SANTA ROSA AERO,Verano,33.6,33.0,1000.6,360.0,37.0
2026-02-10,18,SANTA ROSA AERO,Verano,32.9,36.0,1000.0,340.0,35.0
2026-02-10,19,SANTA ROSA AERO,Verano,31.5,38.0,998.3,360.0,39.0
2026-02-10,20,SANTA ROSA AERO,Verano,29.6,42.0,998.8,340.0,22.0
2026-02-10,21,SANTA ROSA AERO,Verano,28.0,51.0,999.2,360.0,15.0
2026-02-10,22,SANTA ROSA AERO,Verano,25.5,62.0,1000.5,180.0,9.0
2026-02-10,23,SANTA ROSA AERO,Verano,18.5,89.0,1002.5,190.0,13.0
2026-02-20,0,SANTA ROSA AERO,Verano,18.6,69.0,1016.8,340.0,13.0
2026-02-20,1,SANTA ROSA AERO,Verano,18.1,69.0,1017.0,340.0,9.0
2026-02-20,2,SANTA ROSA AERO,Verano,17.1,76.0,1016.7,340.0,7.0
2026-02-20,3,SANTA ROSA AERO,Verano,15.1,83.0,1016.3,360.0,6.0
2026-02-20,4,SANTA ROSA AERO,Verano,15.4,79.0,1016.4,360.0,11.0
2026-02-20,5,SANTA ROSA AERO,Verano,14.6,83.0,1016.0,340.0,6.0
2026-02-20,6,SANTA ROSA AERO,Verano,13.8,83.0,1016.1,360.0,9.0
2026-02-20,7,SANTA ROSA AERO,Verano,13.5,84.0,1016.4,360.0,6.0
2026-02-20,8,SANTA ROSA AERO,Verano,15.8,84.0,1016.7,350.0,6.0
2026-02-20,9,SANTA ROSA AERO,Verano,20.4,63.0,1017.0,360.0,13.0
2026-02-20,10,SANTA ROSA AERO,Verano,22.5,53.0,1016.7,360.0,13.0
2026-02-20,11,SANTA ROSA AERO,Verano,25.1,46.0,1016.5,360.0,15.0
2026-02-20,12,SANTA ROSA AERO,Verano,26.2,44.0,1016.0,10.0,11.0
2026-02-20,13,SANTA ROSA AERO,Verano,27.6,35.0,1015.6,20.0,17.0
2026-02-20,14,SANTA ROSA AERO,Verano,28.4,32.0,1015.2,30.0,19.0
2026-02-20,15,SANTA ROSA AERO,Verano,29.1,30.0,1014.8,20.0,26.0
2026-02-20,16,SANTA ROSA AERO,Verano,29.0,33.0,1014.2,40.0,20.0
2026-02-20,17,SANTA ROSA AERO,Verano,29.2,34.0,1013.7,30.0,19.0
2026-02-20,18,SANTA ROSA AERO,Verano,27.8,42.0,1013.5,20.0,17.0
2026-02-20,19,SANTA ROSA AERO,Verano,27.4,46.0,1013.6,40.0,11.0
2026-02-20,20,SANTA ROSA AERO,Verano,25.2,59.0,1014.1,360.0,7.0
2026-02-20,21,SANTA ROSA AERO,Verano,22.5,71.0,1014.5,20.0,6.0
2026-02-20,22,SANTA ROSA AERO,Verano,20.6,68.0,1014.9,20.0,9.0
2026-02-20,23,SANTA ROSA AERO,Verano,19.8,77.0,1015.1,360.0,6.0
2026-03-10,0,SANTA ROSA AERO,Otoño,17.3,97.0,1018.2,20.0,9.0
2026-03-10,1,SANTA ROSA AERO,Otoño,17.0,98.0,1018.4,20.0,7.0
2026-03-10,2,SANTA ROSA AERO,Otoño,17.1,99.0,1018.1,20.0,9.0
2026-03-10,3,SANTA ROSA AERO,Otoño,17.5,99.0,1017.7,20.0,9.0
2026-03-10,4,SANTA ROSA AERO,Otoño,17.5,98.0,1017.7,50.0,9.0
2026-03-10,5,SANTA ROSA AERO,Otoño,17.2,99.0,1017.7,50.0,9.0
2026-03-10,6,SANTA ROSA AERO,Otoño,16.6,98.0,1017.5,50.0,9.0
2026-03-10,7,SANTA ROSA AERO,Otoño,16.1,98.0,1018.0,50.0,6.0
2026-03-10,8,SANTA ROSA AERO,Otoño,16.5,96.0,1018.9,40.0,9.0
2026-03-10,9,SANTA ROSA AERO,Otoño,19.0,84.0,1018.7,10.0,19.0
2026-03-10,10,SANTA ROSA AERO,Otoño,21.0,76.0,1018.6,20.0,20.0
2026-03-10,11,SANTA ROSA AERO,Otoño,23.5,70.0,1018.9,20.0,20.0
2026-03-10,12,SANTA ROSA AERO,Otoño,24.9,66.0,1018.6,10.0,20.0
2026-03-10,13,SANTA ROSA AERO,Otoño,25.8,65.0,1017.8,10.0,20.0
2026-03-10,14,SANTA ROSA AERO,Otoño,26.9,60.0,1017.5,20.0,24.0
2026-03-10,15,SANTA ROSA AERO,Otoño,27.5,58.0,1016.9,20.0,26.0
2026-03-10,16,SANTA ROSA AERO,Otoño,27.3,58.0,1016.2,30.0,24.0
2026-03-10,17,SANTA ROSA AERO,Otoño,26.9,57.0,1016.0,20.0,26.0
2026-03-10,18,SANTA ROSA AERO,Otoño,27.0,57.0,1015.9,20.0,30.0
2026-03-10,19,SANTA ROSA AERO,Otoño,25.5,62.0,1016.0,10.0,22.0
2026-03-10,20,SANTA ROSA AERO,Otoño,23.5,75.0,1016.3,360.0,11.0
2026-03-10,21,SANTA ROSA AERO,Otoño,21.6,81.0,1016.8,360.0,11.0
2026-03-10,22,SANTA ROSA AERO,Otoño,20.5,85.0,1017.0,340.0,13.0
2026-03-10,23,SANTA ROSA AERO,Otoño,19.7,86.0,1016.9,360.0,13.0
2026-03-20,0,SANTA ROSA AERO,Otoño,17.3,90.0,1008.7,90.0,7.0
2026-03-20,1,SANTA ROSA AERO,Otoño,18.1,89.0,1009.0,110.0,6.0
2026-03-20,2,SANTA ROSA AERO,Otoño,17.5,92.0,1008.6,90.0,13.0
2026-03-20,3,SANTA ROSA AERO,Otoño,17.3,94.0,1008.7,140.0,6.0
2026-03-20,4,SANTA ROSA AERO,Otoño,17.2,92.0,1007.6,90.0,17.0
2026-03-20,5,SANTA ROSA AERO,Otoño,17.0,96.0,1009.3,50.0,6.0
2026-03-20,6,SANTA ROSA AERO,Otoño,16.8,98.0,1008.9,70.0,11.0
2026-03-20,7,SANTA ROSA AERO,Otoño,16.7,96.0,1007.3,70.0,24.0
2026-03-20,8,SANTA ROSA AERO,Otoño,17.2,91.0,1007.9,90.0,15.0
2026-03-20,9,SANTA ROSA AERO,Otoño,17.3,90.0,1009.0,110.0,9.0
2026-03-20,10,SANTA ROSA AERO,Otoño,16.8,98.0,1010.9,230.0,11.0
2026-03-20,11,SANTA ROSA AERO,Otoño,16.5,99.0,1011.6,200.0,6.0
2026-03-20,12,SANTA ROSA AERO,Otoño,16.4,97.0,1006.9,110.0,24.0
2026-03-20,13,SANTA ROSA AERO,Otoño,17.8,92.0,1006.7,160.0,22.0
2026-03-20,14,SANTA ROSA AERO,Otoño,20.0,78.0,1007.2,140.0,26.0
2026-03-20,15,SANTA ROSA AERO,Otoño,20.8,74.0,1006.7,140.0,24.0
2026-03-20,16,SANTA ROSA AERO,Otoño,21.1,71.0,1006.1,140.0,24.0
2026-03-20,17,SANTA ROSA AERO,Otoño,20.6,72.0,1006.6,140.0,19.0
2026-03-20,18,SANTA ROSA AERO,Otoño,20.3,75.0,1007.1,110.0,17.0
2026-03-20,19,SANTA ROSA AERO,Otoño,19.5,79.0,1007.6,90.0,11.0
2026-03-20,20,SANTA ROSA AERO,Otoño,18.1,90.0,1007.9,90.0,6.0
2026-03-20,21,SANTA ROSA AERO,Otoño,18.0,92.0,1008.4,90.0,2.0
2026-03-20,22,SANTA ROSA AERO,Otoño,17.8,94.0,1008.9,230.0,4.0
2026-03-20,23,SANTA ROSA AERO,Otoño,15.0,86.0,1009.2,180.0,31.0
2026-04-10,0,SANTA ROSA AERO,Otoño,14.4,80.0,1017.4,340.0,13.0
2026-04-10,1,SANTA ROSA AERO,Otoño,14.2,81.0,1017.3,340.0,15.0
2026-04-10,2,SANTA ROSA AERO,Otoño,12.1,88.0,1017.4,360.0,9.0
2026-04-10,3,SANTA ROSA AERO,Otoño,11.5,90.0,1017.2,360.0,6.0
2026-04-10,4,SANTA ROSA AERO,Otoño,10.4,94.0,1016.8,360.0,7.0
2026-04-10,5,SANTA ROSA AERO,Otoño,9.5,94.0,1016.2,20.0,6.0
2026-04-10,6,SANTA ROSA AERO,Otoño,9.4,95.0,1016.4,20.0,6.0
2026-04-10,7,SANTA ROSA AERO,Otoño,9.8,96.0,1016.9,360.0,4.0
2026-04-10,8,SANTA ROSA AERO,Otoño,9.6,97.0,1016.9,20.0,6.0
2026-04-10,9,SANTA ROSA AERO,Otoño,11.1,97.0,1017.1,340.0,6.0
2026-04-10,10,SANTA ROSA AERO,Otoño,15.8,79.0,1017.2,340.0,11.0
2026-04-10,11,SANTA ROSA AERO,Otoño,18.6,74.0,1016.8,340.0,11.0
2026-04-10,12,SANTA ROSA AERO,Otoño,21.2,64.0,1016.4,360.0,7.0
2026-04-10,13,SANTA ROSA AERO,Otoño,23.5,56.0,1015.9,360.0,7.0
2026-04-10,14,SANTA ROSA AERO,Otoño,25.0,53.0,1015.2,50.0,17.0
2026-04-10,15,SANTA ROSA AERO,Otoño,25.6,47.0,1014.5,360.0,15.0
2026-04-10,16,SANTA ROSA AERO,Otoño,25.7,51.0,1013.9,360.0,17.0
2026-04-10,17,SANTA ROSA AERO,Otoño,25.0,51.0,1013.8,20.0,19.0
2026-04-10,18,SANTA ROSA AERO,Otoño,24.1,53.0,1013.6,20.0,19.0
2026-04-10,19,SANTA ROSA AERO,Otoño,21.6,68.0,1013.8,20.0,13.0
2026-04-10,20,SANTA ROSA AERO,Otoño,18.7,79.0,1014.3,350.0,11.0
2026-04-10,21,SANTA ROSA AERO,Otoño,17.5,82.0,1014.6,350.0,11.0
2026-04-10,22,SANTA ROSA AERO,Otoño,16.5,84.0,1014.6,350.0,13.0
2026-04-10,23,SANTA ROSA AERO,Otoño,15.2,86.0,1014.6,360.0,9.0
2026-04-20,0,SANTA ROSA AERO,Otoño,11.5,85.0,1018.7,70.0,9.0
2026-04-20,1,SANTA ROSA AERO,Otoño,11.3,86.0,1018.4,90.0,9.0
2026-04-20,2,SANTA ROSA AERO,Otoño,11.2,88.0,1018.9,270.0,4.0
2026-04-20,3,SANTA ROSA AERO,Otoño,11.4,90.0,1018.6,160.0,6.0
2026-04-20,4,SANTA ROSA AERO,Otoño,11.3,90.0,1018.5,180.0,6.0
2026-04-20,5,SANTA ROSA AERO,Otoño,11.2,92.0,1019.0,140.0,7.0
2026-04-20,6,SANTA ROSA AERO,Otoño,11.0,94.0,1019.3,200.0,7.0
2026-04-20,7,SANTA ROSA AERO,Otoño,10.4,95.0,1019.5,180.0,7.0
2026-04-20,8,SANTA ROSA AERO,Otoño,10.2,96.0,1019.8,160.0,9.0
2026-04-20,9,SANTA ROSA AERO,Otoño,10.6,95.0,1020.1,140.0,13.0
2026-04-20,10,SANTA ROSA AERO,Otoño,11.2,95.0,1021.3,160.0,11.0
2026-04-20,11,SANTA ROSA AERO,Otoño,11.1,96.0,1021.7,160.0,7.0
2026-04-20,12,SANTA ROSA AERO,Otoño,12.2,94.0,1021.3,160.0,17.0
2026-04-20,13,SANTA ROSA AERO,Otoño,11.8,96.0,1021.4,160.0,13.0
2026-04-20,14,SANTA ROSA AERO,Otoño,11.7,99.0,1020.6,140.0,15.0
2026-04-20,15,SANTA ROSA AERO,Otoño,12.2,96.0,1019.9,140.0,19.0
2026-04-20,16,SANTA ROSA AERO,Otoño,11.4,95.0,1020.1,140.0,20.0
2026-04-20,17,SANTA ROSA AERO,Otoño,10.6,99.0,1020.0,140.0,20.0
2026-04-20,18,SANTA ROSA AERO,Otoño,10.8,99.0,1020.0,140.0,19.0
2026-04-20,19,SANTA ROSA AERO,Otoño,10.5,94.0,1020.3,140.0,15.0
2026-04-20,20,SANTA ROSA AERO,Otoño,10.1,96.0,1020.6,110.0,17.0
2026-04-20,21,SANTA ROSA AERO,Otoño,10.3,95.0,1021.1,160.0,11.0
2026-04-20,22,SANTA ROSA AERO,Otoño,10.4,97.0,1021.5,160.0,15.0
2026-04-20,23,SANTA ROSA AERO,Otoño,9.8,99.0,1022.1,180.0,17.0
2026-05-10,0,SANTA ROSA AERO,Otoño,2.7,76.0,1024.8,250.0,7.0
2026-05-10,1,SANTA ROSA AERO,Otoño,1.8,80.0,1023.8,270.0,6.0
2026-05-10,2,SANTA ROSA AERO,Otoño,0.7,81.0,1023.0,290.0,7.0
2026-05-10,3,SANTA ROSA AERO,Otoño,0.1,82.0,1022.8,270.0,6.0
2026-05-10,4,SANTA ROSA AERO,Otoño,-0.2,80.0,1021.7,270.0,7.0
2026-05-10,5,SANTA ROSA AERO,Otoño,0.4,79.0,1021.5,290.0,9.0
2026-05-10,6,SANTA ROSA AERO,Otoño,0.8,77.0,1021.5,270.0,11.0
2026-05-10,7,SANTA ROSA AERO,Otoño,0.0,82.0,1022.5,270.0,6.0
2026-05-10,8,SANTA ROSA AERO,Otoño,0.1,82.0,1022.6,270.0,7.0
2026-05-10,9,SANTA ROSA AERO,Otoño,2.1,74.0,1023.0,270.0,6.0
2026-05-10,10,SANTA ROSA AERO,Otoño,6.6,63.0,1023.3,270.0,9.0
2026-05-10,11,SANTA ROSA AERO,Otoño,10.2,54.0,1023.2,250.0,9.0
2026-05-10,12,SANTA ROSA AERO,Otoño,13.7,35.0,1023.0,200.0,17.0
2026-05-10,13,SANTA ROSA AERO,Otoño,16.4,31.0,1023.0,160.0,19.0
2026-05-10,14,SANTA ROSA AERO,Otoño,16.0,29.0,1022.6,180.0,15.0
2026-05-10,15,SANTA ROSA AERO,Otoño,15.7,30.0,1022.1,200.0,11.0
2026-05-10,16,SANTA ROSA AERO,Otoño,16.2,33.0,1022.2,180.0,15.0
2026-05-10,17,SANTA ROSA AERO,Otoño,16.1,37.0,1022.2,180.0,13.0
2026-05-10,18,SANTA ROSA AERO,Otoño,14.8,41.0,1022.7,180.0,7.0
2026-05-10,19,SANTA ROSA AERO,Otoño,12.2,53.0,1023.0,160.0,9.0
2026-05-10,20,SANTA ROSA AERO,Otoño,11.3,55.0,1023.3,160.0,9.0
2026-05-10,21,SANTA ROSA AERO,Otoño,9.2,64.0,1023.6,270.0,4.0
2026-05-10,22,SANTA ROSA AERO,Otoño,7.6,69.0,1023.7,270.0,4.0
2026-05-10,23,SANTA ROSA AERO,Otoño,4.9,83.0,1023.8,270.0,2.0
2026-05-20,0,SANTA ROSA AERO,Otoño,8.1,68.0,1026.4,160.0,11.0
2026-05-20,1,SANTA ROSA AERO,Otoño,7.8,69.0,1026.9,180.0,7.0
2026-05-20,2,SANTA ROSA AERO,Otoño,7.1,74.0,1027.1,250.0,4.0
2026-05-20,3,SANTA ROSA AERO,Otoño,5.6,82.0,1027.3,230.0,2.0
2026-05-20,4,SANTA ROSA AERO,Otoño,6.8,73.0,1027.7,180.0,7.0
2026-05-20,5,SANTA ROSA AERO,Otoño,7.1,70.0,1027.9,180.0,11.0
2026-05-20,6,SANTA ROSA AERO,Otoño,6.0,81.0,1028.2,230.0,2.0
2026-05-20,7,SANTA ROSA AERO,Otoño,4.4,87.0,1028.8,250.0,4.0
2026-05-20,8,SANTA ROSA AERO,Otoño,3.0,90.0,1029.8,270.0,2.0
2026-05-20,9,SANTA ROSA AERO,Otoño,3.6,87.0,1030.4,230.0,4.0
2026-05-20,10,SANTA ROSA AERO,Otoño,8.2,76.0,1030.6,230.0,4.0
2026-05-20,11,SANTA ROSA AERO,Otoño,11.9,58.0,1031.1,180.0,6.0
2026-05-20,12,SANTA ROSA AERO,Otoño,13.8,53.0,1031.2,160.0,11.0
2026-05-20,13,SANTA ROSA AERO,Otoño,15.4,51.0,1030.8,140.0,17.0
2026-05-20,14,SANTA ROSA AERO,Otoño,15.2,48.0,1030.5,140.0,17.0
2026-05-20,15,SANTA ROSA AERO,Otoño,15.6,46.0,1030.1,140.0,19.0
2026-05-20,16,SANTA ROSA AERO,Otoño,15.1,50.0,1029.8,140.0,17.0
2026-05-20,17,SANTA ROSA AERO,Otoño,14.7,54.0,1029.9,140.0,19.0
2026-05-20,18,SANTA ROSA AERO,Otoño,12.5,65.0,1030.5,140.0,15.0
2026-05-20,19,SANTA ROSA AERO,Otoño,10.0,75.0,1031.1,110.0,9.0
2026-05-20,20,SANTA ROSA AERO,Otoño,8.5,81.0,1031.8,90.0,4.0
2026-05-20,21,SANTA ROSA AERO,Otoño,7.1,83.0,1032.0,100.0,9.0
2026-05-20,22,SANTA ROSA AERO,Otoño,6.0,87.0,1032.1,110.0,6.0
2026-05-20,23,SANTA ROSA AERO,Otoño,5.7,88.0,1031.9,60.0,4.0
2026-06-10,0,SANTA ROSA AERO,Invierno,9.8,99.0,1015.3,340.0,15.0
2026-06-10,1,SANTA ROSA AERO,Invierno,9.9,96.0,1015.4,340.0,15.0
2026-06-10,2,SANTA ROSA AERO,Invierno,10.0,95.0,1015.2,340.0,13.0
2026-06-10,3,SANTA ROSA AERO,Invierno,10.0,95.0,1014.7,320.0,11.0
2026-06-10,4,SANTA ROSA AERO,Invierno,10.0,95.0,1014.6,320.0,9.0
2026-06-10,5,SANTA ROSA AERO,Invierno,10.1,94.0,1014.4,320.0,9.0
2026-06-10,6,SANTA ROSA AERO,Invierno,10.1,95.0,1014.5,320.0,7.0
2026-06-10,7,SANTA ROSA AERO,Invierno,10.1,95.0,1014.7,290.0,6.0
2026-06-10,8,SANTA ROSA AERO,Invierno,10.1,96.0,1015.3,250.0,6.0
2026-06-10,9,SANTA ROSA AERO,Invierno,10.1,96.0,1016.0,250.0,7.0
2026-06-10,10,SANTA ROSA AERO,Invierno,10.4,95.0,1015.9,270.0,7.0
2026-06-10,11,SANTA ROSA AERO,Invierno,10.9,94.0,1015.9,340.0,7.0
2026-06-10,12,SANTA ROSA AERO,Invierno,12.6,87.0,1015.5,330.0,6.0
2026-06-10,13,SANTA ROSA AERO,Invierno,14.1,82.0,1015.4,340.0,11.0
2026-06-10,14,SANTA ROSA AERO,Invierno,14.2,83.0,1014.8,240.0,4.0
2026-06-10,15,SANTA ROSA AERO,Invierno,16.0,74.0,1014.5,30.0,6.0
2026-06-10,16,SANTA ROSA AERO,Invierno,16.3,75.0,1014.2,10.0,7.0
2026-06-10,17,SANTA ROSA AERO,Invierno,15.8,75.0,1014.3,360.0,13.0
2026-06-10,18,SANTA ROSA AERO,Invierno,13.8,87.0,1014.5,350.0,13.0
2026-06-10,19,SANTA ROSA AERO,Invierno,12.6,87.0,1015.0,350.0,9.0
2026-06-10,20,SANTA ROSA AERO,Invierno,11.8,93.0,1015.6,340.0,9.0
2026-06-10,21,SANTA ROSA AERO,Invierno,11.2,94.0,1016.7,320.0,6.0
2026-06-10,22,SANTA ROSA AERO,Invierno,10.4,97.0,1017.5,290.0,6.0
2026-06-10,23,SANTA ROSA AERO,Invierno,9.6,97.0,1018.0,270.0,6.0
2026-06-20,0,SANTA ROSA AERO,Invierno,7.5,64.0,1015.8,340.0,17.0
2026-06-20,1,SANTA ROSA AERO,Invierno,7.4,64.0,1015.1,340.0,19.0
2026-06-20,2,SANTA ROSA AERO,Invierno,7.4,64.0,1014.6,340.0,20.0
2026-06-20,3,SANTA ROSA AERO,Invierno,6.8,71.0,1014.1,340.0,6.0
2026-06-20,4,SANTA ROSA AERO,Invierno,5.6,73.0,1013.7,360.0,2.0
2026-06-20,5,SANTA ROSA AERO,Invierno,5.2,76.0,1013.7,320.0,4.0
2026-06-20,6,SANTA ROSA AERO,Invierno,4.4,82.0,1014.3,320.0,2.0
2026-06-20,7,SANTA ROSA AERO,Invierno,4.0,82.0,1013.4,360.0,13.0
2026-06-20,8,SANTA ROSA AERO,Invierno,5.6,79.0,1014.1,340.0,6.0
2026-06-20,9,SANTA ROSA AERO,Invierno,3.6,83.0,1014.8,230.0,2.0
2026-06-20,10,SANTA ROSA AERO,Invierno,4.8,81.0,1014.9,320.0,4.0
2026-06-20,11,SANTA ROSA AERO,Invierno,6.8,75.0,1014.9,270.0,7.0
2026-06-20,12,SANTA ROSA AERO,Invierno,9.2,72.0,1014.8,250.0,6.0
2026-06-20,13,SANTA ROSA AERO,Invierno,12.0,62.0,1014.1,230.0,6.0
2026-06-20,14,SANTA ROSA AERO,Invierno,15.5,37.0,1012.9,180.0,15.0
2026-06-20,15,SANTA ROSA AERO,Invierno,16.5,35.0,1012.2,200.0,11.0
2026-06-20,16,SANTA ROSA AERO,Invierno,16.8,40.0,1011.7,230.0,7.0
2026-06-20,17,SANTA ROSA AERO,Invierno,16.2,39.0,1011.2,230.0,7.0
2026-06-20,18,SANTA ROSA AERO,Invierno,14.4,48.0,1011.4,250.0,4.0
2026-06-20,19,SANTA ROSA AERO,Invierno,11.2,54.0,1011.9,270.0,6.0
2026-06-20,20,SANTA ROSA AERO,Invierno,8.8,58.0,1012.3,290.0,7.0
2026-06-20,21,SANTA ROSA AERO,Invierno,7.1,62.0,1012.7,300.0,9.0
2026-06-20,22,SANTA ROSA AERO,Invierno,7.0,65.0,1013.0,290.0,7.0
2026-06-20,23,SANTA ROSA AERO,Invierno,7.1,68.0,1013.8,290.0,7.0
2026-07-10,0,SANTA ROSA AERO,Invierno,8.6,90.0,1020.3,110.0,4.0
2026-07-10,1,SANTA ROSA AERO,Invierno,8.7,90.0,1020.4,140.0,4.0
2026-07-10,2,SANTA ROSA AERO,Invierno,8.4,93.0,1020.3,140.0,6.0
2026-07-10,3,SANTA ROSA AERO,Invierno,8.2,95.0,1020.0,140.0,4.0
2026-07-10,4,SANTA ROSA AERO,Invierno,7.9,94.0,1019.4,140.0,11.0
2026-07-10,5,SANTA ROSA AERO,Invierno,7.6,97.0,1018.8,140.0,6.0
2026-07-10,6,SANTA ROSA AERO,Invierno,7.6,97.0,1019.1,160.0,7.0
2026-07-10,7,SANTA ROSA AERO,Invierno,7.4,97.0,1018.5,140.0,7.0
2026-07-10,8,SANTA ROSA AERO,Invierno,7.2,100.0,1018.2,110.0,11.0
2026-07-10,9,SANTA ROSA AERO,Invierno,7.2,99.0,1018.7,140.0,9.0
2026-07-10,10,SANTA ROSA AERO,Invierno,7.5,99.0,1019.0,140.0,13.0
2026-07-10,11,SANTA ROSA AERO,Invierno,7.6,99.0,1019.0,110.0,15.0
2026-07-10,12,SANTA ROSA AERO,Invierno,8.0,97.0,1019.3,110.0,15.0
2026-07-10,13,SANTA ROSA AERO,Invierno,8.3,96.0,1018.7,110.0,13.0
2026-07-10,14,SANTA ROSA AERO,Invierno,8.6,94.0,1018.8,70.0,6.0
2026-07-10,15,SANTA ROSA AERO,Invierno,8.7,94.0,1018.3,110.0,6.0
2026-07-10,16,SANTA ROSA AERO,Invierno,8.5,96.0,1017.1,110.0,9.0
2026-07-10,17,SANTA ROSA AERO,Invierno,8.5,97.0,1015.2,70.0,19.0
2026-07-10,18,SANTA ROSA AERO,Invierno,8.4,97.0,1017.7,110.0,7.0
2026-07-10,19,SANTA ROSA AERO,Invierno,8.0,97.0,1017.5,110.0,7.0
2026-07-10,20,SANTA ROSA AERO,Invierno,7.8,99.0,1018.3,90.0,7.0
2026-07-10,21,SANTA ROSA AERO,Invierno,8.0,97.0,1019.7,110.0,6.0
2026-07-10,22,SANTA ROSA AERO,Invierno,7.8,97.0,1018.9,140.0,6.0
2026-07-10,23,SANTA ROSA AERO,Invierno,7.8,97.0,1019.5,140.0,7.0
2026-07-20,0,SANTA ROSA AERO,Invierno,7.8,85.0,1012.5,110.0,6.0
2026-07-20,1,SANTA ROSA AERO,Invierno,7.1,88.0,1012.5,70.0,4.0
2026-07-20,2,SANTA ROSA AERO,Invierno,6.6,92.0,1011.9,90.0,4.0
2026-07-20,3,SANTA ROSA AERO,Invierno,6.3,94.0,1012.5,90.0,4.0
2026-07-20,4,SANTA ROSA AERO,Invierno,6.8,93.0,1012.2,90.0,6.0
2026-07-20,5,SANTA ROSA AERO,Invierno,6.6,94.0,1012.0,140.0,11.0
2026-07-20,6,SANTA ROSA AERO,Invierno,6.4,94.0,1011.9,140.0,9.0
2026-07-20,7,SANTA ROSA AERO,Invierno,6.2,95.0,1011.5,90.0,13.0
2026-07-20,8,SANTA ROSA AERO,Invierno,6.2,94.0,1012.1,90.0,7.0
2026-07-20,9,SANTA ROSA AERO,Invierno,6.2,95.0,1012.6,90.0,7.0
2026-07-20,10,SANTA ROSA AERO,Invierno,6.6,97.0,1013.4,90.0,6.0
2026-07-20,11,SANTA ROSA AERO,Invierno,7.0,99.0,1013.8,90.0,7.0
2026-07-20,12,SANTA ROSA AERO,Invierno,7.3,97.0,1013.7,140.0,9.0
2026-07-20,13,SANTA ROSA AERO,Invierno,7.6,96.0,1013.5,70.0,7.0
2026-07-20,14,SANTA ROSA AERO,Invierno,8.1,99.0,1013.1,90.0,7.0
2026-07-20,15,SANTA ROSA AERO,Invierno,8.6,97.0,1012.5,110.0,9.0
2026-07-20,16,SANTA ROSA AERO,Invierno,8.5,96.0,1012.2,90.0,17.0
2026-07-20,17,SANTA ROSA AERO,Invierno,8.2,95.0,1012.6,110.0,13.0
2026-07-20,18,SANTA ROSA AERO,Invierno,8.0,95.0,1013.0,110.0,9.0
2026-07-20,19,SANTA ROSA AERO,Invierno,7.4,97.0,1013.2,110.0,13.0
2026-07-20,20,SANTA ROSA AERO,Invierno,7.4,96.0,1013.9,110.0,11.0
2026-07-20,21,SANTA ROSA AERO,Invierno,7.2,97.0,1014.9,90.0,6.0
2026-07-20,22,SANTA ROSA AERO,Invierno,7.1,95.0,1014.7,140.0,9.0
2026-07-20,23,SANTA ROSA AERO,Invierno,6.8,97.0,1015.4,110.0,11.0
2026-08-10,0,SANTA ROSA AERO,Invierno,3.5,82.0,1034.2,160.0,19.0
2026-08-10,1,SANTA ROSA AERO,Invierno,2.8,88.0,1034.8,140.0,15.0
2026-08-10,2,SANTA ROSA AERO,Invierno,2.0,89.0,1035.5,140.0,11.0
2026-08-10,3,SANTA ROSA AERO,Invierno,1.2,92.0,1035.3,140.0,13.0
2026-08-10,4,SANTA ROSA AERO,Invierno,1.0,97.0,1035.1,140.0,9.0
2026-08-10,5,SANTA ROSA AERO,Invierno,1.2,92.0,1035.1,140.0,13.0
2026-08-10,6,SANTA ROSA AERO,Invierno,1.1,94.0,1035.1,140.0,13.0
2026-08-10,7,SANTA ROSA AERO,Invierno,0.9,94.0,1035.3,110.0,11.0
2026-08-10,8,SANTA ROSA AERO,Invierno,0.1,98.0,1035.7,110.0,9.0
2026-08-10,9,SANTA ROSA AERO,Invierno,0.3,94.0,1036.3,110.0,9.0
2026-08-10,10,SANTA ROSA AERO,Invierno,3.4,85.0,1036.9,90.0,15.0
2026-08-10,11,SANTA ROSA AERO,Invierno,5.5,76.0,1037.3,70.0,15.0
2026-08-10,12,SANTA ROSA AERO,Invierno,7.6,63.0,1037.0,50.0,24.0
2026-08-10,13,SANTA ROSA AERO,Invierno,8.9,55.0,1036.2,50.0,24.0
2026-08-10,14,SANTA ROSA AERO,Invierno,10.3,48.0,1034.8,50.0,22.0
2026-08-10,15,SANTA ROSA AERO,Invierno,11.0,43.0,1033.3,50.0,24.0
2026-08-10,16,SANTA ROSA AERO,Invierno,11.5,40.0,1032.4,50.0,26.0
2026-08-10,17,SANTA ROSA AERO,Invierno,11.3,38.0,1031.6,50.0,26.0
2026-08-10,18,SANTA ROSA AERO,Invierno,10.3,43.0,1031.7,50.0,24.0
2026-08-10,19,SANTA ROSA AERO,Invierno,7.8,59.0,1032.1,50.0,13.0
2026-08-10,20,SANTA ROSA AERO,Invierno,5.1,74.0,1033.0,50.0,13.0
2026-08-10,21,SANTA ROSA AERO,Invierno,5.2,69.0,1033.0,50.0,19.0
2026-08-10,22,SANTA ROSA AERO,Invierno,5.4,70.0,1033.3,50.0,19.0
2026-08-10,23,SANTA ROSA AERO,Invierno,5.6,69.0,1032.8,50.0,22.0
2026-08-20,0,SANTA ROSA AERO,Invierno,11.0,46.0,1017.4,290.0,6.0
